
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.1, 9.5, 10.1, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20072240510070827, -0.14269019538182967, 0.002423850479779478, 0.003907378277214162, -0.005018598419800436, -0.027798547904262002, 0.12777521673620837, 0.006894348795309193, 0.06165758907078528, -0.004507597433667233, -0.001812447710589496, 0.006204327130779456, 0.0029315500140141776, -0.01679596491714096, 0.0010107037347642078, -0.014102079696573759, -0.0022486663455422106, 0.0011398828053550217, -0.0017061468235103976, 0.0004029015127123969, -0.0020095471136217465, -0.002240130456862817, 5.209434304995274e-05, 0.00041885261647163556, -0.24141178407397157, 0.11537247133483917, 0.0025148835134347564, 0.0020293397290368537, -0.007114537871496204, -0.042099671744040244, 0.15121683094823304, 0.014152836125236873, -0.05416786190456374, 0.004412499054761777, -0.0016520040908288838, 0.0043590387749340345, 0.0021456033785467294, -0.028355921154954507, -0.014254597224697742, -0.0016493105778130608, 0.0031013632899340514, 0.0015157906039656125, -0.0014350788261214748, 0.000373703141564977, 0.0007734839111731256, 0.0027359465610175427, 0.0035418325364686824, -0.0005189022053287934
 aspect=7.020275438100297
 mean iota=0.33982686765006204

fun#310 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-10, J_MSC=6.6e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.3e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.3, 9.6, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20074107379035358, -0.1426781807850098, 0.002429341387655611, 0.003908188050705107, -0.00502392635952559, -0.027790286162096216, 0.12777049073894048, 0.0068941897485412474, 0.06165302241175582, -0.004512056106832006, -0.0018135174793913395, 0.006205009000437356, 0.0029330622909093333, -0.01679736991061345, 0.0010063132842580767, -0.014108956424111281, -0.002247726251783387, 0.0011419757544794615, -0.0017081033296320375, 0.00040552953804431365, -0.0020103247152794858, -0.0022391245184537486, 5.420235821648651e-05, 0.0004182379168864865, -0.2413942490358471, 0.1153235156811609, 0.002529644967290711, 0.0020282046433913814, -0.007128541261863801, -0.04209315892680746, 0.1512198034591748, 0.014139651202500053, -0.05415633899122283, 0.004420892737648514, -0.0016513724993284747, 0.004359951382949615, 0.002149591867424683, -0.02836005283347463, -0.014257059791496498, -0.0016480218390946915, 0.0031026201737781433, 0.0015174168876073574, -0.0014364311058343772, 0.0003740186832399752, 0.0007742419329256594, 0.0027339568561630923, 0.003540948633699797, -0.0005181446841417707
 aspect=7.020201647150394
 mean iota=0.33976652623415043

fun#311 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-10, J_MSC=6.4e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.3e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.3, 9.7, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.2008108437889389, -0.14267348321468756, 0.002429208129764806, 0.003914159264641299, -0.005032556527705715, -0.02777895790277599, 0.1277619998642221, 0.006902697933336275, 0.06165364844405901, -0.004522670257296553, -0.0018156477485234512, 0.0062074345734066776, 0.0029362394322554383, -0.016798769820251646, 0.000998271228890794, -0.014119359438580083, -0.0022458585760584586, 0.001144438360595864, -0.0017104933337545897, 0.00040651560979324545, -0.0020095535250219576, -0.002239866515305566, 5.818247770319484e-05, 0.00041865004902682927, -0.24139030416794902, 0.11527427975923049, 0.0025429339747078316, 0.0020280484091536348, -0.007151729181391548, -0.042080440539300476, 0.15121931846657644, 0.014108995399836136, -0.05413563655727744, 0.004431795455721338, -0.0016520202074241878, 0.004361675868701727, 0.0021582693918143535, -0.028366660787110375, -0.014260929665079084, -0.0016409040342211683, 0.0030990021923074226, 0.001520388093057091, -0.0014395439588744904, 0.00037301630310760997, 0.000776258718784684, 0.002732502879200112, 0.003538506843385519, -0.0005149388979501414
 aspect=7.020213634338637
 mean iota=0.3397224022870823

fun#312 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-11, J_MSC=5.9e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.4, 9.8, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20086777296171526, -0.14266190270931745, 0.0024263939795412227, 0.003921357595958956, -0.005043689616173479, -0.027764582732218438, 0.12774722476526887, 0.006911051857756073, 0.06165486937682635, -0.004532719911109415, -0.0018182556711140907, 0.0062082542990270885, 0.002939032127610337, -0.016801029198094772, 0.0009891629004813631, -0.014130553634863915, -0.0022444386952549483, 0.0011462174173770042, -0.0017125872682146105, 0.00040970705622542925, -0.0020086901480666913, -0.0022367853557324828, 6.365356037707857e-05, 0.0004194469068593714, -0.24136921821671734, 0.11520145897624806, 0.0025598620845957093, 0.0020336523321652354, -0.00718386704337946, -0.04206840242220595, 0.15123356398044924, 0.01407673347750532, -0.054119040468383, 0.00444288177935119, -0.0016535189936288982, 0.0043633111087212975, 0.0021687486508832426, -0.028372270717008694, -0.014263095171953186, -0.0016357872007728425, 0.0030915655790920513, 0.0015223486624774854, -0.0014407890070004183, 0.0003739514414545839, 0.0007763805960258991, 0.0027337629127551937, 0.003536139406022914, -0.0005126123067763266
 aspect=7.02013400371941
 mean iota=0.3396456212932298

fun#313 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=7.8e-12, J_MSC=6.5e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.5, 9.9, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20093817135512101, -0.14265973994307046, 0.002431581656193486, 0.0039295187883022714, -0.005055870911620786, -0.02774971887501615, 0.12772810992336572, 0.006922240030305651, 0.06165521191848099, -0.004546573861777066, -0.001821955235792791, 0.006211026127878032, 0.002942251721207847, -0.016804567808491773, 0.0009811345127153147, -0.014147895653520056, -0.002243437704048521, 0.001148335631769557, -0.001714933691287803, 0.0004142181411680752, -0.0020070409748047025, -0.002237285941789665, 7.090103272948127e-05, 0.000419779275332417, -0.24132340897678273, 0.1151148803993266, 0.0025746936056697018, 0.002038244338733996, -0.007223264850445967, -0.042051699846628585, 0.15124319116667434, 0.01403634532387924, -0.05409222306217517, 0.004458240410476096, -0.0016557179175872411, 0.004371654592711387, 0.002179744491607209, -0.028383310965101077, -0.01426673060096791, -0.0016281127676320132, 0.003083266053942145, 0.001524100974510189, -0.0014425393497631723, 0.00037569069618846406, 0.0007761932962526374, 0.002732813255846763, 0.003533241780233049, -0.0005083360845978054
 aspect=7.020107632436072
 mean iota=0.3395574878731008

fun#314 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-12, J_MSC=4.9e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.5, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20102280318949714, -0.14263761445307563, 0.0024482267838366835, 0.003937103945082311, -0.005072256491635194, -0.027724563612129195, 0.12770576154668528, 0.0069316052975555605, 0.06164959928234957, -0.004557976173881744, -0.0018239465653346837, 0.00621003589860966, 0.0029456568729948405, -0.01680748112617558, 0.0009737553718795798, -0.014161958370332049, -0.0022416299757320557, 0.001151441235895644, -0.0017156012485023604, 0.00041704892369093423, -0.0020049335907838263, -0.002238095294263521, 7.52258526559774e-05, 0.00042051406595557084, -0.24129589811417937, 0.1150501454917041, 0.00260233935291549, 0.0020416392370342304, -0.00725874104346933, -0.04204166983060298, 0.15125706158259802, 0.013991488761134747, -0.05406410673834102, 0.004476574449371182, -0.001655136594764688, 0.004373871802082614, 0.0021917799148259243, -0.028388057138731305, -0.014270125396045387, -0.0016240904121368881, 0.0030817551191400358, 0.0015269065860045688, -0.0014430736320252798, 0.00037557499690798015, 0.0007737129440825375, 0.0027301685309475093, 0.0035293238093178267, -0.0005093589040369527
 aspect=7.0200874280754535
 mean iota=0.3394575684777602

fun#315 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.6, 9.7, 10.0, 7.7, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20111409270907302, -0.14262289453680196, 0.002467955215562602, 0.003939916108804968, -0.005086905888022631, -0.02770395571430013, 0.12768220565252247, 0.006945487629506711, 0.061644969193189604, -0.004573596621608079, -0.0018231365980709814, 0.006208564314415268, 0.0029547328622445495, -0.01681988261004546, 0.000964830475152144, -0.014180116432788816, -0.00223883671407118, 0.0011550187177465573, -0.0017175131489960433, 0.00042071453658419275, -0.0020012977901115647, -0.0022366245423149442, 8.111700489676079e-05, 0.0004214454479753896, -0.24128056596781955, 0.11497023763730643, 0.0026263078893982083, 0.0020443308282429413, -0.0072945034066142595, -0.042028570136569764, 0.15126964229952367, 0.013940338002944292, -0.054039657417744615, 0.004501947284369583, -0.0016519368840846177, 0.0043752477328179865, 0.0022047716797515, -0.028395838562843244, -0.01427521960181849, -0.0016144777431900577, 0.003077231687663342, 0.0015296370711667636, -0.0014441638409828305, 0.00037562475733230404, 0.0007745864222815051, 0.002727245005922136, 0.0035229752064890032, -0.0005113323162542068
 aspect=7.0200189996850275
 mean iota=0.33937662051009937

fun#316 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.6e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 4.8, 9.8, 10.0, 7.7, 8.3], mean squared curvature=[10.0, 4.5, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20116348599562067, -0.14260600251109, 0.002488436628317282, 0.003946634762127026, -0.005101897445913699, -0.027687617152139576, 0.12766885696047456, 0.006952518615309348, 0.06164529674981365, -0.004586374713609599, -0.0018248021789953564, 0.006209082932402028, 0.002957291720123047, -0.016826752248261724, 0.0009578690683858387, -0.014194700794130745, -0.0022349509490309006, 0.0011585395972586968, -0.0017193275339055813, 0.00042428514777970394, -0.0019988750612959455, -0.0022351464344016175, 8.511716603760583e-05, 0.00042107761515881447, -0.2412687659696799, 0.11490885867282147, 0.0026519250266167993, 0.0020487616062114123, -0.007324268442393826, -0.04202001485333856, 0.1512784787701994, 0.013901533307320245, -0.054015976496449354, 0.00451929399214935, -0.0016500680750845946, 0.004371553185200564, 0.002216566688909239, -0.028400342877341726, -0.014278684985312694, -0.001606683025520453, 0.0030765765809417185, 0.0015335318773794077, -0.0014451849535302575, 0.00037660487812279334, 0.000773633310924652, 0.002723915038303657, 0.0035180201927480425, -0.0005136211848103267
 aspect=7.019893260451659
 mean iota=0.3393130803809194

fun#317 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-10, J_MSC=4.6e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=3.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 5.0, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.2011817762208627, -0.1425852155561554, 0.0025059497692680724, 0.003950491330216266, -0.005110255440081342, -0.027682574118597144, 0.12766018030273765, 0.006965421210522127, 0.06164480073736185, -0.00460030625033107, -0.0018266943198632203, 0.006208082961622294, 0.0029633253406931544, -0.016833316012938603, 0.0009504302253073562, -0.014207497342010352, -0.0022345797814093196, 0.0011597762082629773, -0.0017204673029912667, 0.000426514986198659, -0.001994120898768516, -0.0022333287938068568, 8.85337024125494e-05, 0.00042233317345331963, -0.2412435640472752, 0.11484382108890481, 0.0026485798586905348, 0.002045542254022256, -0.0073429125947718325, -0.042003460001225776, 0.15128493872831045, 0.013869953352156322, -0.05400307416864988, 0.004531037490272923, -0.0016492045037964555, 0.004370022298715992, 0.002227518390521028, -0.028402350306281805, -0.014282113873216783, -0.0016011066353306274, 0.003071510718711815, 0.0015347138776970473, -0.0014453164904229534, 0.0003782608941059526, 0.0007738636322478412, 0.0027225488834034337, 0.003512723650059395, -0.0005132741344081235
 aspect=7.019807997217605
 mean iota=0.33925184801826885

fun#318 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.8, 5.2, 9.9, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20118519473611496, -0.14256484275269912, 0.00252620418306121, 0.003955916962774195, -0.005118569006037833, -0.027676100621435384, 0.12765261079162496, 0.006975486183295923, 0.061644347805861054, -0.004611942914809351, -0.0018298544420491927, 0.006207494105322789, 0.002965681382195079, -0.016835670686162568, 0.0009443856285625992, -0.014218324765839329, -0.0022340320779522613, 0.0011613582712668325, -0.0017214160351253867, 0.0004289260561500608, -0.0019908362545246468, -0.0022320788958819573, 9.134261174470481e-05, 0.00042295970558417056, -0.24121390472231874, 0.11479033747529727, 0.002647068353888669, 0.0020420812490731352, -0.007359758545967924, -0.04199150808254901, 0.15129157370737967, 0.013844017952995273, -0.053990057431324956, 0.004540940620047739, -0.0016490511062961053, 0.004367984349449968, 0.0022377343380553982, -0.02840361914966014, -0.014284939023270824, -0.001595840636321273, 0.003067850990558386, 0.001536620177736175, -0.00144585503608671, 0.0003797240722875725, 0.0007735168280772364, 0.002720703385481501, 0.0035078755665529167, -0.0005129338915206793
 aspect=7.0197689109007335
 mean iota=0.33919294253666915

fun#319 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.5e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.9e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.8, 5.2, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.20124138069970274, -0.1425530072120476, 0.002548488846243901, 0.003964301179520853, -0.005126195264778463, -0.02766430383261202, 0.12764661636027602, 0.006980991559569805, 0.06164219186363767, -0.004620711499184716, -0.0018332765175652509, 0.006209691917790107, 0.002962179459974907, -0.016835230002408982, 0.000938007155694707, -0.014223973070271194, -0.002231613271982186, 0.0011590252581851444, -0.0017210251861185283, 0.0004281128412310165, -0.0019870001151516548, -0.0022282692850588304, 9.219911751949937e-05, 0.00042371463547044184, -0.2412328063643186, 0.11475429696545654, 0.0026521291766610135, 0.0020381452379493654, -0.007373754184049004, -0.04198556710170388, 0.1512903729596351, 0.013819926634789759, -0.053970566120145246, 0.004548172081418577, -0.0016528878039603206, 0.004369732694660458, 0.0022434946689335288, -0.028407124239299458, -0.014283523902885962, -0.0015929283043604788, 0.0030657679567841984, 0.001535039551196031, -0.0014442730790909688, 0.00038145736823976656, 0.0007749567888785371, 0.002720119918727892, 0.003503934990913546, -0.0005138635397434998
 aspect=7.019733524947041
 mean iota=0.33913279741773017

fun#320 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=7.6e-10, J_MSC=4.8e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.8e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 5.4, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.0, 5.3, 10.0, 10.0]
 surface dofs=0.2012857811005987, -0.14254892154436313, 0.0025527692903706857, 0.003978201523688493, -0.005136863164172177, -0.02765760889748567, 0.12763818895631057, 0.006987073967272674, 0.06164981598483311, -0.004633696089184873, -0.0018372857893195146, 0.006210976886751618, 0.0029601562252125953, -0.01683396660079534, 0.0009313185803634828, -0.01423467543629984, -0.0022284840202572128, 0.0011556598206189435, -0.0017220370438531148, 0.0004300545855335444, -0.001978801100635256, -0.00222296765567187, 9.259114982823541e-05, 0.0004230663955931199, -0.24126725911742572, 0.1147093185273636, 0.0026525913779198054, 0.00203269762915317, -0.007396670353310892, -0.04198543101178492, 0.15129671626319466, 0.013799967226281058, -0.053956037564974475, 0.004560598233606527, -0.0016558677426852185, 0.004368215359477393, 0.002258325980052005, -0.028406035248900115, -0.014285770661566317, -0.0015924660242840271, 0.0030602405083099563, 0.0015327869418895266, -0.0014446659404193463, 0.0003890554332537821, 0.0007782380755033564, 0.002714362817070116, 0.0034993737184476083, -0.0005126540130202022
 aspect=7.019694948173862
 mean iota=0.33910843425282355

fun#321 - J=6.0e-02, Jf=8.4e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.4e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-13, J_MSC=5.4e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.8e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 5.5, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.1, 5.3, 10.0, 10.0]
 surface dofs=0.20132570144162115, -0.14254645521354356, 0.002554942380132744, 0.003992249689935027, -0.0051513928372564025, -0.027649513019477812, 0.1276280323830578, 0.0069990028871262456, 0.0616579491480435, -0.004647761977611056, -0.001842310270669612, 0.006212816148233791, 0.002958729581333359, -0.016832543320588117, 0.0009238984197517147, -0.014246694865052164, -0.002225117121226902, 0.0011524003974829622, -0.0017229097593624875, 0.0004314987532035843, -0.001969263815575404, -0.0022184673947189593, 9.280090946109139e-05, 0.0004227514839426038, -0.24129469978507487, 0.114669898753593, 0.0026530885785984973, 0.00202842185729997, -0.007422706380497868, -0.04198125540375653, 0.1513063744779921, 0.013771166405175441, -0.05393882744759921, 0.004574185303037869, -0.0016595635250977615, 0.004366576437525307, 0.0022767916504331967, -0.028406030467437685, -0.014290963698793017, -0.0015907315887401868, 0.0030544611910384455, 0.001530089400192696, -0.001444203621176967, 0.00039505564688147553, 0.0007818964233582483, 0.002711029795920424, 0.003492226365343303, -0.0005113221162463289
 aspect=7.0196311352874305
 mean iota=0.33906537288381783

fun#322 - J=6.0e-02, Jf=8.3e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.13
Jf=8.3e-06, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-10, J_MSC=5.2e-09, J_ALS=5.6e-07, J_LENGTH_PENALTY=2.8e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[6.7, 5.5, 10.0, 10.0, 7.6, 8.3], mean squared curvature=[10.0, 4.6, 4.1, 5.3, 10.0, 10.0]
